,Unnamed: 0,region,sales_price,bedroom,bathroom,parking,dimensions,latitude,longitude,mean_price,std_price,price_meter,average
12077,13545,"Jardim das Vertentes, Sao Paulo",1199000,3,3,2,149,-23.5901008,-46.7448169857773,689885.024390244,431094.51180614,8046.97986577181,6671.5352072083
12078,13547,"Bela Vista, Sao Paulo",465000,1,2,2,66,-23.5622095,-46.6477664878894,764672.640275387,602466.825978067,7045.45454545455,8904.73187153836
12079,13548,"Vila Mariana, Sao Paulo",184000,2,1,2,41,-23.5837,-46.6327408242069,3831617.27837838,57698436.8535569,4487.80487804878,10752.8909823284
12080,13549,"Cerqueira Cesar, Sao Paulo",3600000,4,5,2,262,-23.0353135,-49.1650519,1463063.91869919,1615825.14221879,13740.4580152672,12687.7694407495
12081,13550,"Vila Mascote, Sao Paulo",300000,2,2,2,60,-23.6453648,-46.6710776663326,857119.747252747,624265.245162966,5000.0,7717.83652050937
12082,13551,"Butanta, Sao Paulo",600000,2,1,2,96,-23.569131,-46.7218739532194,512459.368852459,305164.755923454,6250.0,5858.58782947985
12083,13552,"Bela Vista, Sao Paulo",1590000,3,3,2,198,-23.5622095,-46.6477664878894,764672.640275387,602466.825978067,8030.30303030303,8904.73187153836
12084,13553,"Usina Piratininga, Sao Paulo",480000,3,1,2,75,-23.9645261,-46.6588647,424983.333333333,68223.1754366994,6400.0,6320.47619047619
12085,13555,"Centro, Sao Paulo",280000,1,1,5,51,39.7880179,-8.2910434,1005955.40816327,1791395.16170778,5490.19607843137,8151.98279474025
12086,13557,"Bela Vista, Sao Paulo",900000,2,2,2,84,-23.5622095,-46.6477664878894,764672.640275387,602466.825978067,10714.2857142857,8904.73187153836
12087,13558,"Mooca, Sao Paulo",490000,3,2,2,64,-23.5617305,-46.5971404231074,643342.642512077,438909.920585585,7656.25,6811.66160035022
12088,13559,"Cambuci, Sao Paulo",619000,2,2,2,65,-23.5661285,-46.6136503087109,457189.062222222,258552.543348121,9523.07692307692,6824.35402782199
12089,13560,"Higienopolis, Sao Paulo",1390000,3,1,2,193,-20.8368569,-49.3881547,2011172.37823834,1602435.53969756,7202.0725388601,10146.6353707394
12090,13561,"Perdizes, Sao Paulo",1940000,4,4,3,213,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,9107.98122065728,9409.53370787521
12091,13562,"Consolacao, Sao Paulo",450000,1,1,3,48,-23.5578872,-46.6603212,765623.320987654,684419.762554424,9375.0,10559.6070520883
12092,13563,"Moema, Sao Paulo",2280000,4,6,4,170,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,13411.7647058824,11915.5734933051
12093,13564,"Higienopolis, Sao Paulo",750000,3,2,4,90,-20.8368569,-49.3881547,2011172.37823834,1602435.53969756,8333.33333333333,10146.6353707394
12094,13565,"Morumbi, Sao Paulo",290000,3,1,4,65,-23.5957392,-46.7072595387581,5063457.15289256,66800147.0710498,4461.53846153846,6114.79985112859
12095,13566,"Consolacao, Sao Paulo",700000,2,2,2,55,-23.5578872,-46.6603212,765623.320987654,684419.762554424,12727.2727272727,10559.6070520883
12096,13567,"Vila Mariana, Sao Paulo",1300000,4,3,2,135,-23.5837,-46.6327408242069,3831617.27837838,57698436.8535569,9629.62962962963,10752.8909823284
12097,13568,"Vila Madalena, Sao Paulo",1950000,2,3,2,120,-23.5464956,-46.6911243,3193818.11666667,28337134.1943227,16250.0,11338.74778908
12098,13570,"Vila Anastacio, Sao Paulo",795000,2,2,2,87,-23.5155169,-46.7182463,797049.217948718,200968.44103346,9137.93103448276,8065.44695543384
12099,13571,"Moema, Sao Paulo",650000,2,2,2,90,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,7222.22222222222,11915.5734933051
12100,13572,"Vila Mascote, Sao Paulo",950000,3,3,2,110,-23.6453648,-46.6710776663326,857119.747252747,624265.245162966,8636.36363636364,7717.83652050937
12101,13573,"Centro, Sao Paulo",878000,3,3,2,94,39.7880179,-8.2910434,1005955.40816327,1791395.16170778,9340.42553191489,8151.98279474025
12102,13575,"Vila Nova Conceicao, Sao Paulo",490000,1,1,6,40,-23.6350111,-46.641295,2955630.20350877,3300009.12304975,12250.0,17094.8567928045
12103,13576,"Tatuape, Sao Paulo",240000,1,1,6,28,-23.5402524,-46.5766424,4271430.15463918,55348723.6114065,8571.42857142857,8044.85396350019
12104,13577,"Vila Nova Conceicao, Sao Paulo",410000,1,1,6,55,-23.6350111,-46.641295,2955630.20350877,3300009.12304975,7454.54545454545,17094.8567928045
12105,13578,"Jardim Europa, Sao Paulo",470000,1,1,6,31,-22.725859,-47.3675137,5739280.46341463,6946173.97366883,15161.2903225806,17334.363648389
12106,13579,"Moema, Sao Paulo",1100000,2,1,2,109,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,10091.7431192661,11915.5734933051
12107,13580,"Vila Olimpia, Sao Paulo",335000,1,1,2,31,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,10806.4516129032,17165.5774083761
12108,13581,"Jardins, Sao Paulo",265000,1,1,2,31,-22.3436278,-49.0169154,1086111.02362205,1256021.80050732,8548.38709677419,11843.3035711004
12109,13582,"Jardim Europa, Sao Paulo",550000,2,2,2,60,-22.725859,-47.3675137,5739280.46341463,6946173.97366883,9166.66666666667,17334.363648389
12110,13583,"Vila Olimpia, Sao Paulo",450000,2,1,2,40,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,11250.0,17165.5774083761
12111,13584,"Moema, Sao Paulo",3100000,4,2,2,100,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,31000.0,11915.5734933051
12112,13585,"Vila Olimpia, Sao Paulo",1025000,2,1,2,60,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,17083.3333333333,17165.5774083761
12113,13586,"Brooklin, Sao Paulo",370000,1,1,2,30,-23.6268017,-46.6881279,1313120.3120155,827255.463301132,12333.3333333333,11250.0325940017
12114,13587,"Moema, Sao Paulo",425000,1,1,2,42,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,10119.0476190476,11915.5734933051
12115,13588,"Brooklin, Sao Paulo",530000,1,1,2,28,-23.6268017,-46.6881279,1313120.3120155,827255.463301132,18928.5714285714,11250.0325940017
12116,13589,"Brooklin, Sao Paulo",470000,1,1,2,43,-23.6268017,-46.6881279,1313120.3120155,827255.463301132,10930.2325581395,11250.0325940017
12117,13590,"Itaim Bibi, Sao Paulo",735000,1,1,2,52,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,14134.6153846154,15011.4003739799
12118,13591,"Vila Olimpia, Sao Paulo",590000,2,1,2,54,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,10925.9259259259,17165.5774083761
12119,13592,"Itaim Bibi, Sao Paulo",600000,1,1,2,45,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,13333.3333333333,15011.4003739799
12120,13593,"Moema, Sao Paulo",440000,1,1,2,39,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,11282.0512820513,11915.5734933051
12121,13594,"Consolacao, Sao Paulo",300000,1,1,2,30,-23.5578872,-46.6603212,765623.320987654,684419.762554424,10000.0,10559.6070520883
12122,13595,"Itaim Bibi, Sao Paulo",780000,1,1,2,47,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,16595.7446808511,15011.4003739799
12123,13596,"Itaim Bibi, Sao Paulo",265000,1,1,2,29,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,9137.93103448276,15011.4003739799
12124,13597,"Jardim Europa, Sao Paulo",480000,1,1,2,43,-22.725859,-47.3675137,5739280.46341463,6946173.97366883,11162.7906976744,17334.363648389
12125,13598,"Moema, Sao Paulo",365000,1,1,2,30,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,12166.6666666667,11915.5734933051
12126,13599,"Jardins, Sao Paulo",420000,1,1,2,32,-22.3436278,-49.0169154,1086111.02362205,1256021.80050732,13125.0,11843.3035711004
12127,13600,"Vila Olimpia, Sao Paulo",320000,1,1,2,25,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,12800.0,17165.5774083761
12128,13601,"Campo Belo, Sao Paulo",185000,1,1,2,29,-23.62673055,-46.6694214293408,1590889.81924883,1481225.99833736,6379.31034482759,10388.3733034701
12129,13602,"Jardim Ester, Sao Paulo",330000,2,1,2,58,-23.5813704,-46.7655688,384222.166666667,109422.687529076,5689.65517241379,5354.16799745973
12130,13603,"Vila Sao Francisco, Sao Paulo",980000,4,4,3,136,-23.5187828,-46.4911783,719126.666666667,326736.798992847,7205.88235294118,6768.99676148127
12131,13605,"Belenzinho, Sao Paulo",1228000,3,5,3,155,-23.4736106,-46.5991147,1097904.76190476,586005.025982022,7922.58064516129,7820.63491196883
12132,13606,"Vila Romana, Sao Paulo",1839900,2,5,3,167,-21.2383197,-47.7796753,1181947.56521739,529745.481383932,11017.3652694611,9599.97320195427
12133,13607,"Itaim Bibi, Sao Paulo",630000,1,1,3,40,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,15750.0,15011.4003739799
12134,13608,"Brooklin, Sao Paulo",850000,1,1,3,53,-23.6268017,-46.6881279,1313120.3120155,827255.463301132,16037.7358490566,11250.0325940017
12135,13609,"Vila Parque Jabaquara, Sao Paulo",480000,3,2,3,70,-22.0955301,-51.3885114,401090.909090909,134703.715275752,6857.14285714286,6451.54870224888
12136,13610,"Guaianazes, Sao Paulo",170000,3,1,3,49,-23.5422281,-46.4154873,166666.666666667,5773.50269189626,3469.38775510204,3498.11035525321
12137,13611,"Higienopolis, Sao Paulo",1300000,3,1,2,126,-20.8368569,-49.3881547,2011172.37823834,1602435.53969756,10317.4603174603,10146.6353707394
12138,13613,"Higienopolis, Sao Paulo",1240000,2,1,2,124,-20.8368569,-49.3881547,2011172.37823834,1602435.53969756,10000.0,10146.6353707394
12139,13614,"Tatuape, Sao Paulo",1100000,3,1,2,100,-23.5402524,-46.5766424,4271430.15463918,55348723.6114065,11000.0,8044.85396350019
12140,13615,"Vila Leopoldina, Sao Paulo",1948000,4,6,4,210,-23.530072,-46.734319333134,1256080.93650794,827884.992937711,9276.19047619048,9517.83987380299
12141,13616,"Perdizes, Sao Paulo",741000,2,2,4,72,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,10291.6666666667,9409.53370787521
12142,13617,"Jardins, Sao Paulo",360000,1,1,4,42,-22.3436278,-49.0169154,1086111.02362205,1256021.80050732,8571.42857142857,11843.3035711004
12143,13618,"Centro, Sao Paulo",184000,2,1,4,41,39.7880179,-8.2910434,1005955.40816327,1791395.16170778,4487.80487804878,8151.98279474025
12144,13619,"Moema, Sao Paulo",850000,2,3,4,77,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,11038.961038961,11915.5734933051
12145,13620,"Republica, Sao Paulo",310000,1,1,4,57,-23.5453345,-46.6422571183597,401978.47826087,336389.747993917,5438.59649122807,8714.75292249248
12146,13622,"Jardim Paulista, Sao Paulo",300000,1,1,4,23,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,13043.4782608696,12319.3530995925
12147,13623,"Campo Belo, Sao Paulo",240000,1,1,4,29,-23.62673055,-46.6694214293408,1590889.81924883,1481225.99833736,8275.86206896552,10388.3733034701
12148,13624,"Moema, Sao Paulo",590000,2,1,4,60,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,9833.33333333333,11915.5734933051
12149,13625,"Itaim Bibi, Sao Paulo",530000,1,1,4,29,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,18275.8620689655,15011.4003739799
12150,13626,"Tatuape, Sao Paulo",165000,1,1,4,28,-23.5402524,-46.5766424,4271430.15463918,55348723.6114065,5892.85714285714,8044.85396350019
12151,13627,"Itaim Bibi, Sao Paulo",350000,1,1,4,32,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,10937.5,15011.4003739799
12152,13628,"Santana, Sao Paulo",165000,1,1,4,32,-23.499321,-46.6289326497014,995109.141914191,652917.387651109,5156.25,7476.04391313302
12153,13629,"Jardim Aeroporto, Sao Paulo",185000,1,1,4,29,-23.5595058,-46.216983,619852.380952381,343891.025790217,6379.31034482759,7450.54385293058
12154,13630,"Jardim Analia Franco, Sao Paulo",270000,1,1,4,28,-23.5557765,-46.5622613,2258105.26315789,2133340.61774554,9642.85714285714,9603.60581625307
12155,13632,"Brooklin, Sao Paulo",900000,2,2,2,74,-23.6268017,-46.6881279,1313120.3120155,827255.463301132,12162.1621621622,11250.0325940017
12156,13633,"Brooklin, Sao Paulo",1140000,2,2,2,85,-23.6268017,-46.6881279,1313120.3120155,827255.463301132,13411.7647058824,11250.0325940017
12157,13634,"Chacara Inglesa, Sao Paulo",650000,3,2,2,100,-23.608307,-46.6323198,3035931.74766355,16223141.8165555,6500.0,9202.93926679169
12158,13635,"Cidade Sao Francisco, Sao Paulo",700000,2,3,2,87,-22.8069862,-47.2200481,972111.111111111,315891.771198794,8045.97701149425,7567.42349816005
12159,13636,"Vila Nova Conceicao, Sao Paulo",385000,1,1,2,32,-23.6350111,-46.641295,2955630.20350877,3300009.12304975,12031.25,17094.8567928045
12160,13637,"Bom Retiro, Sao Paulo",550000,3,1,2,178,-23.5271385,-46.6368348465014,579380.952380952,382912.245845485,3089.88764044944,5030.96930378465
12161,13638,"Bom Retiro, Sao Paulo",380000,2,1,2,95,-23.5271385,-46.6368348465014,579380.952380952,382912.245845485,4000.0,5030.96930378465
12162,13639,"Perdizes, Sao Paulo",1550000,3,2,2,122,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,12704.9180327869,9409.53370787521
12163,13640,"Santana, Sao Paulo",1500000,4,3,4,254,-23.499321,-46.6289326497014,995109.141914191,652917.387651109,5905.51181102362,7476.04391313302
12164,13641,"Perdizes, Sao Paulo",1398454,3,3,2,136,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,10282.75,9409.53370787521
12165,13642,"Bela Vista, Sao Paulo",820000,1,1,2,74,-23.5622095,-46.6477664878894,764672.640275387,602466.825978067,11081.0810810811,8904.73187153836
12166,13643,"Pinheiros, Sao Paulo",839000,1,1,2,44,-23.567249,-46.7019515,9498833.46488294,133935791.599595,19068.1818181818,11657.2479284877
12167,13644,"Jabaquara, Sao Paulo",400000,3,2,2,82,-23.6520656,-46.650037329077,370920.879120879,138901.045925575,4878.0487804878,6123.13967341241
12168,13645,"Parque Reboucas, Sao Paulo",220000,2,1,2,42,-23.9813108,-46.2999767165142,322670.588235294,202098.926162121,5238.09523809524,5359.18212379739
12169,13646,"Perdizes, Sao Paulo",938000,3,2,2,120,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,7816.66666666667,9409.53370787521
12170,13647,"Vila Mariana, Sao Paulo",4490000,3,4,4,213,-23.5837,-46.6327408242069,3831617.27837838,57698436.8535569,21079.8122065728,10752.8909823284
12171,13648,"Vila Andrade, Sao Paulo",650000,0,5,4,180,-23.62819865,-46.7289985764111,692110.807291667,418911.514483648,3611.11111111111,6215.97285670845
12172,13649,"Santana, Sao Paulo",530000,3,2,4,78,-23.499321,-46.6289326497014,995109.141914191,652917.387651109,6794.87179487179,7476.04391313302
12173,13650,"Brooklin, Sao Paulo",1060000,1,1,2,75,-23.6268017,-46.6881279,1313120.3120155,827255.463301132,14133.3333333333,11250.0325940017
12174,13651,"Vila Mariana, Sao Paulo",1262290,3,2,2,100,-23.5837,-46.6327408242069,3831617.27837838,57698436.8535569,12622.9,10752.8909823284
12175,13652,"Brooklin, Sao Paulo",300000,1,1,2,29,-23.6268017,-46.6881279,1313120.3120155,827255.463301132,10344.8275862069,11250.0325940017
12176,13653,"Moema, Sao Paulo",1200000,3,3,2,110,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,10909.0909090909,11915.5734933051
12177,13654,"Pinheiros, Sao Paulo",950000,3,2,2,95,-23.567249,-46.7019515,9498833.46488294,133935791.599595,10000.0,11657.2479284877
12178,13655,"Campo Belo, Sao Paulo",3000000,4,5,4,317,-23.62673055,-46.6694214293408,1590889.81924883,1481225.99833736,9463.72239747634,10388.3733034701
12179,13657,"Agua Branca, Sao Paulo",700000,2,2,2,72,-23.5212579,-46.6885155,1124235.63636364,1182038.94510049,9722.22222222222,8288.36729210497
12180,13658,"Sumare, Sao Paulo",630000,2,2,2,62,-22.8217964,-47.267105,969035.352564103,493268.626005734,10161.2903225806,10129.5457022427
12181,13660,"Higienopolis, Sao Paulo",1700000,3,2,2,167,-20.8368569,-49.3881547,2011172.37823834,1602435.53969756,10179.6407185629,10146.6353707394
12182,13661,"Itaim Bibi, Sao Paulo",18000000,3,4,6,606,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,29702.9702970297,15011.4003739799
12183,13662,"Centro, Sao Paulo",180000,1,1,6,22,39.7880179,-8.2910434,1005955.40816327,1791395.16170778,8181.81818181818,8151.98279474025
12184,13663,"Vila Congonhas, Sao Paulo",435000,1,1,6,22,-25.0679213,-50.2100706,530000.0,134350.288425444,19772.7272727273,14846.6810966811
12185,13664,"Itaim Bibi, Sao Paulo",420000,1,1,6,31,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,13548.3870967742,15011.4003739799
12186,13665,"Vila Olimpia, Sao Paulo",450000,2,1,6,40,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,11250.0,17165.5774083761
12187,13666,"Moema, Sao Paulo",460000,1,1,6,38,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,12105.2631578947,11915.5734933051
12188,13667,"Itaim Bibi, Sao Paulo",1350000,1,1,6,61,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,22131.1475409836,15011.4003739799
12189,13668,"Jardim Paulista, Sao Paulo",280000,1,1,6,30,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,9333.33333333333,12319.3530995925
12190,13669,"Moema, Sao Paulo",310000,1,1,6,28,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,11071.4285714286,11915.5734933051
12191,13670,"Barra Funda, Sao Paulo",620000,2,1,6,57,-23.5254616,-46.6675134,682101.714285714,342135.47445999,10877.1929824561,8351.14093307938
12192,13671,"Moema, Sao Paulo",430000,1,1,6,42,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,10238.0952380952,11915.5734933051
12193,13672,"Jardins, Sao Paulo",215000,1,1,6,28,-22.3436278,-49.0169154,1086111.02362205,1256021.80050732,7678.57142857143,11843.3035711004
12194,13673,"Consolacao, Sao Paulo",300000,1,1,6,30,-23.5578872,-46.6603212,765623.320987654,684419.762554424,10000.0,10559.6070520883
12195,13674,"Moema, Sao Paulo",900000,2,1,2,65,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,13846.1538461538,11915.5734933051
12196,13675,"Vila Mariana, Sao Paulo",350000,1,1,2,35,-23.5837,-46.6327408242069,3831617.27837838,57698436.8535569,10000.0,10752.8909823284
12197,13676,"Moema, Sao Paulo",1100000,2,2,2,65,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,16923.0769230769,11915.5734933051
12198,13677,"Jardins, Sao Paulo",485000,1,1,2,27,-22.3436278,-49.0169154,1086111.02362205,1256021.80050732,17962.962962963,11843.3035711004
12199,13678,"Jardim Paulista, Sao Paulo",470000,1,1,2,48,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,9791.66666666667,12319.3530995925
12200,13679,"Jardins, Sao Paulo",320000,1,1,2,28,-22.3436278,-49.0169154,1086111.02362205,1256021.80050732,11428.5714285714,11843.3035711004
12201,13680,"Campo Belo, Sao Paulo",435000,1,1,2,22,-23.62673055,-46.6694214293408,1590889.81924883,1481225.99833736,19772.7272727273,10388.3733034701
12202,13681,"Vila Olimpia, Sao Paulo",320000,1,1,2,25,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,12800.0,17165.5774083761
12203,13682,"Santana, Sao Paulo",250000,1,1,2,26,-23.499321,-46.6289326497014,995109.141914191,652917.387651109,9615.38461538462,7476.04391313302
12204,13684,"Itaim Bibi, Sao Paulo",380000,1,1,2,18,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,21111.1111111111,15011.4003739799
12205,13685,"Itaim Bibi, Sao Paulo",510000,1,1,2,29,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,17586.2068965517,15011.4003739799
12206,13686,"Pinheiros, Sao Paulo",1300000,2,1,2,95,-23.567249,-46.7019515,9498833.46488294,133935791.599595,13684.2105263158,11657.2479284877
12207,13687,"Itaim Bibi, Sao Paulo",1250000,1,2,2,80,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,15625.0,15011.4003739799
12208,13688,"Vila Olimpia, Sao Paulo",320000,1,1,2,25,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,12800.0,17165.5774083761
12209,13689,"Cerqueira Cesar, Sao Paulo",530000,1,1,2,42,-23.0353135,-49.1650519,1463063.91869919,1615825.14221879,12619.0476190476,12687.7694407495
12210,13690,"Vila Nova Conceicao, Sao Paulo",820000,1,1,2,58,-23.6350111,-46.641295,2955630.20350877,3300009.12304975,14137.9310344828,17094.8567928045
12211,13691,"Pinheiros, Sao Paulo",685000,1,1,2,36,-23.567249,-46.7019515,9498833.46488294,133935791.599595,19027.7777777778,11657.2479284877
12212,13692,"Santa Cecilia, Sao Paulo",470000,2,1,2,102,-23.5296595,-46.6518917695503,1173729.53753754,1078726.70778865,4607.8431372549,8720.40445666074
12213,13694,"Pompeia, Sao Paulo",850000,3,2,2,103,-22.1088293,-50.1720753,957891.180257511,490757.041916436,8252.42718446602,9587.72284680743
12214,13695,"Perdizes, Sao Paulo",954350,2,2,2,82,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,11638.4146341463,9409.53370787521
12215,13697,"Perdizes, Sao Paulo",790000,1,1,3,56,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,14107.1428571429,9409.53370787521
12216,13698,"Higienopolis, Sao Paulo",675000,2,2,3,89,-20.8368569,-49.3881547,2011172.37823834,1602435.53969756,7584.26966292135,10146.6353707394
12217,13699,"Perdizes, Sao Paulo",1472217,2,2,2,82,-23.5379295,-46.680670510854,1407561.56599789,909665.465898378,17953.8658536585,9409.53370787521
12218,13701,"Cidade Lider, Sao Paulo",195000,2,1,7,50,-23.565634,-46.4908877605151,209943.571428571,35328.9851815198,3900.0,4389.004773313
12219,13702,"Vila Olimpia, Sao Paulo",480000,1,1,7,35,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,13714.2857142857,17165.5774083761
12220,13703,"Itaim Bibi, Sao Paulo",450000,1,1,7,40,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,11250.0,15011.4003739799
12221,13705,"Chacara Klabin, Sao Paulo",1600000,4,1,3,213,-23.5926813,-46.6306807,1868533.24,1215023.64262055,7511.73708920188,10640.1021002604
12222,13706,"Bela Vista, Sao Paulo",230000,1,1,3,29,-23.5622095,-46.6477664878894,764672.640275387,602466.825978067,7931.03448275862,8904.73187153836
12223,13707,"Moema, Sao Paulo",1756000,3,4,2,128,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,13718.75,11915.5734933051
12224,13708,"Jardim Paulista, Sao Paulo",1350000,3,3,2,138,-23.5674355,-46.6636917206251,4304926.06760204,66042742.7032011,9782.60869565217,12319.3530995925
12225,13709,"Higienopolis, Sao Paulo",3900000,4,4,2,382,-20.8368569,-49.3881547,2011172.37823834,1602435.53969756,10209.4240837696,10146.6353707394
12226,13711,"Barra Funda, Sao Paulo",819999,2,3,2,96,-23.5254616,-46.6675134,682101.714285714,342135.47445999,8541.65625,8351.14093307938
12227,13712,"Vila Suzana, Sao Paulo",600000,3,2,2,88,-23.1691829,-46.9136887,46056070.5771429,221509020.65101,6818.18181818182,5527.6066227255
12228,13713,"Itaim Bibi, Sao Paulo",5830000,3,4,3,201,-23.6015117,-46.6852079877868,8912909.01339286,100018534.494108,29004.9751243781,15011.4003739799
12229,13714,"Jardim America, Sao Paulo",3500000,3,5,2,300,-23.0402074,-45.5394484,2715944.14583333,2690010.8568423,11666.6666666667,12130.2434609517
12230,13715,"Vila Mariana, Sao Paulo",1650000,2,3,2,90,-23.5837,-46.6327408242069,3831617.27837838,57698436.8535569,18333.3333333333,10752.8909823284
12231,13716,"Brooklin, Sao Paulo",1750000,3,5,3,136,-23.6268017,-46.6881279,1313120.3120155,827255.463301132,12867.6470588235,11250.0325940017
12232,13717,"Parque Residencial da Lapa, Sao Paulo",360500,2,1,3,68,-23.5242535,-46.7033812110629,357874.181818182,33584.3673807269,5301.47058823529,5539.92629240273
12233,13718,"Brooklin Paulista, Sao Paulo",2700000,4,5,4,333,-23.6295676,-46.6734954,24310702.3974359,142978707.299865,8108.10810810811,10165.1524304957
12234,13720,"Panamby, Sao Paulo",2300000,4,5,5,337,-23.5190045,-46.6676637,1459952.52884615,953463.062536221,6824.92581602374,7434.87860491516
12235,13721,"Jardim Marajoara, Sao Paulo",430000,3,2,5,83,-23.6553634,-46.6849371,921587.62371134,762683.693981124,5180.72289156627,6897.0202066241
12236,13722,"Vila Anastacio, Sao Paulo",795000,2,2,2,87,-23.5155169,-46.7182463,797049.217948718,200968.44103346,9137.93103448276,8065.44695543384
12237,13723,"Moema, Sao Paulo",650000,2,2,2,90,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,7222.22222222222,11915.5734933051
12238,13724,"Vila Mascote, Sao Paulo",950000,3,3,2,110,-23.6453648,-46.6710776663326,857119.747252747,624265.245162966,8636.36363636364,7717.83652050937
12239,13725,"Centro, Sao Paulo",878000,3,3,2,94,39.7880179,-8.2910434,1005955.40816327,1791395.16170778,9340.42553191489,8151.98279474025
12240,13727,"Vila Nova Conceicao, Sao Paulo",490000,1,1,6,40,-23.6350111,-46.641295,2955630.20350877,3300009.12304975,12250.0,17094.8567928045
12241,13728,"Tatuape, Sao Paulo",240000,1,1,6,28,-23.5402524,-46.5766424,4271430.15463918,55348723.6114065,8571.42857142857,8044.85396350019
12242,13729,"Vila Nova Conceicao, Sao Paulo",410000,1,1,6,55,-23.6350111,-46.641295,2955630.20350877,3300009.12304975,7454.54545454545,17094.8567928045
12243,13730,"Jardim Europa, Sao Paulo",470000,1,1,6,31,-22.725859,-47.3675137,5739280.46341463,6946173.97366883,15161.2903225806,17334.363648389
12244,13731,"Moema, Sao Paulo",1100000,2,1,2,109,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,10091.7431192661,11915.5734933051
12245,13732,"Vila Olimpia, Sao Paulo",335000,1,1,2,31,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,10806.4516129032,17165.5774083761
12246,13733,"Jardins, Sao Paulo",265000,1,1,2,31,-22.3436278,-49.0169154,1086111.02362205,1256021.80050732,8548.38709677419,11843.3035711004
12247,13734,"Jardim Europa, Sao Paulo",550000,2,2,2,60,-22.725859,-47.3675137,5739280.46341463,6946173.97366883,9166.66666666667,17334.363648389
12248,13735,"Vila Olimpia, Sao Paulo",450000,2,1,2,40,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,11250.0,17165.5774083761
12249,13736,"Moema, Sao Paulo",3100000,4,2,2,100,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,31000.0,11915.5734933051
12250,13737,"Vila Olimpia, Sao Paulo",1025000,2,1,2,60,-23.5940278,-46.6842193,1514912.16589862,2456756.82047168,17083.3333333333,17165.5774083761
12251,13738,"Brooklin, Sao Paulo",370000,1,1,2,30,-23.6268017,-46.6881279,1313120.3120155,827255.463301132,12333.3333333333,11250.0325940017
12252,13739,"Moema, Sao Paulo",425000,1,1,2,42,-23.59458475,-46.6618011333378,1703423.09970458,1595995.23534446,10119.0476190476,11915.5734933051
